"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi05g00204",1,"Vitvi05g00204","Vitvi05g00204",1.88989655216217,2.30166016081573,5.7199507583336,-1.87724223914716,0.789746888336638,9.71982234857316,"5.27355936696949e-14      .","4 x 1","5 ","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"Vitvi09g01554",2,"Vitvi09g01554","",1.36438827759866,1.58055514338893,5.60095920253265,-1.36438827759866,0.719014956479865,7.81077131720978,"7.089873133026e-11      .","4 x 3"," ",""
"Vitvi05g00170",3,"Vitvi05g00170","Vitvi05g00170",2.57000486144656,2.42349599495939,5.27497615349905,-2.54488551766165,0.855706245751893,12.4848620625137,"0      .","3 x 1","5 ","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"Vitvi06g01917",4,"Vitvi06g01917","Vitvi06g01917",2.58387626091451,1.79986137805488,5.23199316441384,-2.50491198425663,0.648584523936251,6.43336153938935,"1.39009331823203e-08      .","4 x 3","6 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g03065",5,"Vitvi18g03065","",1.04368962085323,1.46860628575363,5.12250465117007,-1.04368962085323,0.669048643211777,6.79639391183396,"3.47207773643277e-09      .","4 x 4"," ",""
"Vitvi06g01280",6,"Vitvi06g01280","",1.77457995241524,1.69002975003717,5.0914284999211,-1.76992282638632,0.745085486382218,8.4340835114236,"6.56397158849131e-12      .","4 x 2"," ",""
"Vitvi06g00666",7,"Vitvi06g00666","Vitvi06g00666",3.52407293988003,2.27768763678311,4.89438849192633,-3.03856951777347,0.557722806452057,5.07298373787733,"2.22779341696455e-06      .","1 x 1","6 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi02g01408",8,"Vitvi02g01408","Vitvi02g01408",3.89033016639148,1.57416608732003,4.81472186095865,-2.05560720861166,0.678972349068864,6.98226814970423,"1.70289016221403e-09      .","4 x 3","2 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi00g00932",9,"Vitvi00g00932","",1.37498297657433,1.22799908916921,4.77031181741228,-1.23081946081113,0.594266577761829,5.57850556523808,"3.4860887543342e-07      .","4 x 4"," ",""
"Vitvi02g01747",10,"Vitvi02g01747","",1.37468716746504,1.22775420632305,4.76841071690044,-1.23052365170185,0.594294060266923,5.57890441340914,"3.48092762170182e-07      .","4 x 4"," ",""
