"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi06g01713",1,"Vitvi06g01713","",1.63658227862765,1.52499165597832,5.75860486992046,-1.62165166181265,0.818917564411433,10.7729077756622,"1.11022302462516e-15      .","5 x 1"," ",""
"Vitvi15g00835",2,"Vitvi15g00835","Vitvi15g00835",1.39759925727829,1.80034011172164,5.62546156421187,-1.39759925727829,0.894036156961259,15.0667481166754,"0      .","5 x 1","15 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi15g00770",3,"Vitvi15g00770","Vitvi15g00770",1.57333401975791,1.69486890255861,4.96496982453313,-1.57333401975791,0.651960293909531,6.49148975208442,"1.11377418399172e-08      .","5 x 4","15 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi04g01907",4,"Vitvi04g01907","Vitvi04g01907",0.893627911278571,1.43001714515756,4.78950230502198,-0.893627911278571,0.814788551355649,10.6104894083832,"1.99840144432528e-15      .","5 x 3","4 ","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc."
"Vitvi16g01321",5,"Vitvi16g01321","",0.996886082327617,1.18835226745799,4.69998404093921,-0.996886082327617,0.602894364234317,5.70523024303146,"2.17451204154173e-07      .","6 x 5"," ",""
"Vitvi19g02038",6,"Vitvi19g02038","Vitvi19g02038",0.571102810988671,1.11277094240528,4.54682265186311,-0.571102810988671,0.708736999304331,7.58476731301597,"1.6863155316571e-10      .","6 x 4","19 ",""
"Vitvi05g00643",7,"Vitvi05g00643","Vitvi05g00643",1.08595243505431,1.07182354960745,4.54155712476349,-1.08595243505431,0.645671089701404,6.38372183434162,"1.67940672479716e-08      .","5 x 5","5 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi17g00819",8,"Vitvi17g00819","Vitvi17g00819",0.910895195955471,1.38913460621268,4.4662382095978,-0.910895195955471,0.69036183245922,7.20438838494429,"7.26130933159652e-10      .","5 x 2","17 ","Binding to a zinc ion (Zn)."
"Vitvi18g01263",9,"Vitvi18g01263","",0.898090838225883,1.16382606120797,4.34272972947893,-0.898090838225883,0.817304780647191,10.7088784938916,"1.4432899320127e-15      .","5 x 4"," ",""
"Vitvi18g00108",10,"Vitvi18g00108","Vitvi18g00108",2.25923762100794,1.3858294447214,4.27906622328309,-2.25923762100794,0.691697619972515,7.23109223804744,"6.55383525227649e-10      .","4 x 5","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00900",11,"Vitvi11g00900","Vitvi11g00900",1.53474803724401,1.4112229266625,4.27097694665669,-1.53474803724401,0.754074127950625,8.66812941872529,"2.70095057430808e-12      .","6 x 2","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi00g02226",12,"Vitvi00g02226","",1.4744025933319,1.36727635657696,4.15197146261867,-1.45542237214958,0.825265450199098,11.0326205674428,"4.44089209850063e-16      .","5 x 2"," ",""
"Vitvi08g01547",13,"Vitvi08g01547","Vitvi08g01547",0.949259694162493,1.39769195117125,4.1353736542875,-0.949259694162493,0.69606626050251,7.31942806494372,"4.66894745088098e-10      .","7 x 1","8 ",""
"Vitvi02g01406",14,"Vitvi02g01406","Vitvi02g01406",1.11567177679757,1.1863190189114,4.08593351180927,-1.067851281704,0.804900818285318,10.240599977613,"7.7715611723761e-15      .","5 x 4","2 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi06g00709",15,"Vitvi06g00709","Vitvi06g00709",0.792179210405135,1.21237456489896,3.96977715516835,-0.792179210405135,0.844559949052139,11.9080337793438,"0      .","5 x 3","6 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi00g01827",16,"Vitvi00g01827","",1.29358504650356,1.19617608133289,3.9301556898467,-1.26610047808497,0.784543948756749,9.55238312686742,"9.79216707719388e-14      .","5 x 4"," ",""
"Vitvi16g02098",17,"Vitvi16g02098","",1.2932369903991,1.19622501792181,3.92983325386544,-1.26811764661419,0.784574695293861,9.55335687265985,"9.76996261670138e-14      .","5 x 4"," ",""
"Vitvi06g01423",18,"Vitvi06g01423","",1.47778628395154,1.322629091329,3.8943875899518,-1.44249818644426,0.756571119403781,8.73510775542591,"2.09632311509722e-12      .","5 x 3"," ",""
"Vitvi11g00356",19,"Vitvi11g00356","Vitvi11g00356",1.36606897976239,1.39132752501413,3.89329172459704,-1.36606897976239,0.774783891242364,9.2522113751064,"2.99760216648792e-13      .","5 x 2","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01010",20,"Vitvi16g01010","",0.986910644855113,1.14572990675373,3.88540007734069,-0.986910644855113,0.764887929668877,8.96477112053299,"8.81406059249912e-13      .","4 x 5"," ",""
"Vitvi04g02122",21,"Vitvi04g02122","Vitvi04g02122",1.21891400007067,1.37563891623015,3.84232485780255,-1.21891400007067,0.784837277531228,9.56168035204704,"9.45910016980633e-14      .","6 x 2","4 ","Binding to a metal ion."
"Vitvi04g00359",22,"Vitvi04g00359","Vitvi04g00359",0.998560238434437,1.12036265784083,3.83918200404622,-0.998560238434437,0.877641427359447,13.8239136536244,"0      .","5 x 3","4 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g00157",23,"Vitvi14g00157","Vitvi14g00157",1.41823170751275,1.24903279568093,3.80268562985855,-1.41823170751275,0.77232173344953,9.17917425352693,"3.94129173741931e-13      .","5 x 2","14 ","Binding to a protein."
"Vitvi18g02559",24,"Vitvi18g02559","Vitvi18g02559",1.26573984982157,1.51754703086878,3.79937838713313,-1.26573984982157,0.91791972249203,17.4665651633596,"0      .","5 x 1","18 ","Binding to a metal ion."
"Vitvi10g02181",25,"Vitvi10g02181","",1.24533520600914,1.17510845619588,3.73104925456005,-1.21785063759054,0.619377956943728,5.95623868974488,"8.48160216504468e-08      .","7 x 1"," ",""
"Vitvi00g01459",26,"Vitvi00g01459","",1.24580928639535,1.17496889076081,3.73096196689806,-1.21832471797676,0.619581211172989,5.95941078977077,"8.38086166021768e-08      .","7 x 1"," ",""
"Vitvi07g01990",27,"Vitvi07g01990","Vitvi07g01990",0.881878761323495,1.19202410980118,3.70768130364445,-0.881878761323495,0.681491389220692,7.03055949738983,"1.4149359461868e-09      .","7 x 1","7 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi14g00487",28,"Vitvi14g00487","Vitvi14g00487",4.17061563193781,1.4860155796282,3.6743653830078,-2.27361108757805,0.649121126092415,6.44255720899907,"1.34222278846963e-08      .","5 x 4","14 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi05g00681",29,"Vitvi05g00681","Vitvi05g00681",0.828881913936348,1.23507036537068,3.58151958583385,-0.828881913936348,0.866720828853812,13.1188520150857,"0      .","5 x 2","5 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi08g01058",30,"Vitvi08g01058","Vitvi08g01058",0.982442416673018,1.07081112117333,3.58044933532917,-0.982442416673018,0.726631942561751,7.98505927562521,"3.63833407845959e-11      .","7 x 2","8 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
