"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi03g00325",1,"Vitvi03g00325","Vitvi03g00325",1.5315556477826,1.45533634474107,3.9000917535264,-1.504071079364,0.753029575836479,8.64037051436076,"3.00037772404949e-12      .","40 x 3","3 ","A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."
"Vitvi13g00369",2,"Vitvi13g00369","Vitvi13g00369",1.44055601414538,1.27101347519204,3.82390722258252,-1.44055601414538,0.663413990335541,6.69381720682323,"5.14173481569458e-09      .","40 x 3","13 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi13g02005",3,"Vitvi13g02005","Vitvi13g02005",3.97103586344991,1.5430189334251,3.5056388143769,-2.70819763037783,0.59734134937773,5.62331772664536,"2.95105007541707e-07      .","40 x 5","13 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi00g00346",4,"Vitvi00g00346","",1.37952096006281,1.58360413878813,3.48367249417461,-1.37952096006281,0.789460739244715,9.71047178537881,"5.46229728115577e-14      .","40 x 1"," ",""
"Vitvi07g02904",5,"Vitvi07g02904","",1.37893803555092,1.5837361383361,3.48356114395738,-1.37893803555092,0.789481960897128,9.71116467282507,"5.44009282066327e-14      .","40 x 1"," ",""
"Vitvi02g01118",6,"Vitvi02g01118","Vitvi02g01118",0.688336138746238,0.810469522984216,3.26518837321276,-0.688336138746238,0.645237923426169,6.37638252199384,"1.72698952916051e-08      .","39 x 1","2 ","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor)."
"Vitvi01g01981",7,"Vitvi01g01981","Vitvi01g01981",2.62200147325562,1.67617555568274,3.17632415448134,-2.6030212520733,0.650100972321288,6.45939161641241,"1.25879860979339e-08      .","37 x 3","1 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi13g00870",8,"Vitvi13g00870","Vitvi13g00870",2.53612244239381,1.25398730973211,3.16654235892724,-2.03764366778633,0.282911485680768,2.22691313733539,"0.014959634355303      .","38 x 1","13 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g01421",9,"Vitvi11g01421","Vitvi11g01421",2.29264968772103,1.26991870536129,3.07134755354935,-2.20231394766372,0.703114466848413,7.4652958735617,"2.66711097651751e-10      .","40 x 2","11 ",""
"Vitvi10g00020",10,"Vitvi10g00020","Vitvi10g00020",2.80554341683914,1.06203331028346,3.01983812880119,-2.33731347377605,0.450977701654533,3.81475925960457,"0.000168780454789075      .","36 x 5","10 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi16g00731",11,"Vitvi16g00731","",0.805637376376534,1.0957865595212,3.01825020144708,-0.805637376376534,0.784018211130726,9.53576126854069,"1.04249942012302e-13      .","38 x 3"," ",""
"Vitvi02g00110",12,"Vitvi02g00110","Vitvi02g00110",1.83475828384738,1.05308664018064,2.95410327337056,-1.74830292064968,0.61693306724941,5.91823387037046,"9.78610334989582e-08      .","40 x 1","2 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi05g02017",13,"Vitvi05g02017","Vitvi05g02017",1.98102058043014,1.36652405997564,2.95252418458329,-1.90205630377226,0.797014467332895,9.96311866504459,"2.1538326677728e-14      .","40 x 2","5 ",""
