"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi18g02709",1,"Vitvi18g02709","Vitvi18g02709",0.762241280964835,1.34162634364227,4.52171217179656,-0.762241280964835,0.802857611900926,10.1672905986544,"1.02140518265514e-14      .","20 x 1","18 ","Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."
"Vitvi02g00393",2,"Vitvi02g00393","Vitvi02g00393",1.83030757626934,1.44669556430186,3.95583871858262,-1.75134329961146,0.895501392978899,15.1910008828156,"0      .","21 x 1","2 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi16g01336",3,"Vitvi16g01336","Vitvi16g01336",2.64117669286829,1.92229662179795,3.92943453887382,-2.64117669286829,0.83964480196528,11.6714421420874,"0      .","21 x 1","16 ","Binding to a metal ion."
"Vitvi18g03250",4,"Vitvi18g03250","Vitvi18g03250",1.54603062803101,1.41932978192257,3.87329245995995,-1.54603062803101,0.89368550783341,15.0373732925888,"0      .","21 x 1","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g00253",5,"Vitvi16g00253","",1.82499534139289,1.29088852301094,3.7056588128036,-1.82499534139289,0.749217175452671,8.54032487072795,"4.38449276884967e-12      .","21 x 1"," ",""
"Vitvi15g00871",6,"Vitvi15g00871","Vitvi15g00871",1.209146679761,1.40192612937717,3.54841146441349,-1.209146679761,0.664534107886233,6.71404379259935,"4.75883954464962e-09      .","21 x 1","15 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi12g02245",7,"Vitvi12g02245","Vitvi12g02245",1.22528702247421,1.09701412894195,3.51982454991526,-1.22062989644529,0.750390530276955,8.57090667320974,"3.90421028839683e-12      .","20 x 1","12 ","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi02g00270",8,"Vitvi02g00270","Vitvi02g00270",1.40157290817848,1.61736349507151,3.48309749340456,-1.40157290817848,0.706780959267382,7.542881587528,"1.98030480902389e-10      .","21 x 1","2 ","Binding to a metal ion."
"Vitvi15g01035",9,"Vitvi15g01035","",2.74556754962218,1.35355163796096,3.36285409443598,-2.3023984715511,0.828145699027615,11.1547174280803,"2.22044604925031e-16      .","21 x 1"," ",""
"Vitvi06g01559",10,"Vitvi06g01559","Vitvi06g01559",1.88012247307609,0.930007469087073,3.35294158153147,-1.42422644591574,0.566299830365088,5.18742239844424,"1.47038333198068e-06      .","21 x 1","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi03g01651",11,"Vitvi03g01651","Vitvi03g01651",2.49280586611312,1.47917210935109,3.33606213483991,-2.41384158945524,0.830374691972106,11.2511316490031,"2.22044604925031e-16      .","21 x 1","3 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi08g01702",12,"Vitvi08g01702","Vitvi08g01702",3.36780592102442,1.3952839760968,3.32471528603626,-2.54965536024827,0.715979093693419,7.7429529171704,"9.19384568476289e-11      .","21 x 1","8 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi07g02676",13,"Vitvi07g02676","Vitvi07g02676",1.04792340406245,1.08034106528078,3.25407665100133,-1.04792340406245,0.838945405359138,11.638584127119,"0      .","20 x 1","7 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi12g02241",14,"Vitvi12g02241","Vitvi12g02241",1.68803919506471,1.25268168106255,3.25236698570529,-1.68803919506471,0.655301126473626,6.54967732986668,"8.91986751128115e-09      .","21 x 1","12 ","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi00g01989",15,"Vitvi00g01989","",1.25480169931437,0.88925926353098,3.21219668792314,-1.23987108249937,0.628582238000102,6.10187562844876,"4.89473936937657e-08      .","19 x 1"," ",""
"Vitvi07g03053",16,"Vitvi07g03053","",1.25463897873119,0.889233758540669,3.21209109953611,-1.23970836191619,0.628624815872083,6.10255897602937,"4.88210398774669e-08      .","19 x 1"," ",""
"Vitvi17g00450",17,"Vitvi17g00450","Vitvi17g00450",2.16937864495342,1.23342240302998,3.201841752548,-2.01543187554598,0.924367214992923,18.2929160202674,"0      .","21 x 1","17 ","The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it."
"Vitvi07g02243",18,"Vitvi07g02243","Vitvi07g02243",1.50289959457085,1.31273503071295,3.18921101237834,-1.49549280932956,0.823899613200523,10.9756716528745,"5.55111512312578e-16      .","21 x 1","7 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g01557",19,"Vitvi09g01557","",2.09487527465856,1.42732160475601,3.12657444714184,-2.07334420903607,0.605015927091551,5.73686685217825,"1.93209532151073e-07      .","21 x 1"," ",""
"Vitvi02g01403",20,"Vitvi02g01403","Vitvi02g01403",1.75423549742965,1.52878865322965,3.11002510999543,-1.75423549742965,0.676436411812478,6.9341150157391,"2.04825068017556e-09      .","21 x 1","2 ",""
"Vitvi19g01959",21,"Vitvi19g01959","",1.2569567415242,1.01278507853727,3.09957383321948,-1.2569567415242,0.814527909000054,10.6004008220182,"2.1094237467878e-15      .","20 x 1"," ",""
"Vitvi07g01847",22,"Vitvi07g01847","Vitvi07g01847",3.03535377335729,1.30788888838792,3.07946040369981,-2.30812067320348,0.874274948220834,13.5974634531151,"0      .","21 x 1","7 ","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi09g00476",23,"Vitvi09g00476","Vitvi09g00476",1.84932747629973,1.00514699257099,3.07772496226981,-1.51004368932733,0.711846103747162,7.65206997226226,"1.30263688724597e-10      .","21 x 1","9 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi01g02251",24,"Vitvi01g02251","",1.8367718751929,1.09817852326238,3.07168667375018,-1.5097859029094,0.773213741906507,9.20551478624741,"3.5704772471945e-13      .","21 x 1"," ",""
"Vitvi17g00347",25,"Vitvi17g00347","Vitvi17g00347",0.835088724990385,1.06258805754296,3.03875860527814,-0.835088724990385,0.70478838467744,7.50056892805949,"2.32942443112449e-10      .","21 x 1","17 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g03244",26,"Vitvi18g03244","Vitvi18g03244",1.39506502967529,1.08953479036676,3.00550752909705,-1.39506502967529,0.812183090888663,10.5104906429676,"2.88657986402541e-15      .","20 x 1","18 ","Binding to a protein."
