"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi16g01022",1,"Vitvi16g01022","Vitvi16g01022",0.76812295007253,1.02008392568094,4.21766311620227,-0.76812295007253,0.467926553348587,3.99739589733199,"9.30966021601698e-05      .","1 x 15","16 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."
"Vitvi14g01808",2,"Vitvi14g01808","Vitvi14g01808",0.873942064141309,1.04978683706117,3.28303649478719,-0.873942064141309,0.455159465433704,3.85932192778279,"0.000146154747192706      .","3 x 14","14 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi08g01587",3,"Vitvi08g01587","Vitvi08g01587",1.41451269580861,0.934682986827715,3.27454554091305,-1.38500754038778,0.643961235359911,6.35481224372729,"1.87473951918093e-08      .","2 x 11","8 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi05g01833",4,"Vitvi05g01833","Vitvi05g01833",3.02521115826293,1.36114575737406,3.20051299483136,-2.67131300396235,0.655293162236273,6.54953782146866,"8.92461993196036e-09      .","1 x 15","5 ","Binding to a metal ion."
"Vitvi18g00480",5,"Vitvi18g00480","Vitvi18g00480",2.09985696040571,1.15523858297509,3.17100696571251,-1.94591019099827,0.581288676174644,5.39344627447339,"6.91265191532509e-07      .","1 x 14","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi13g01904",6,"Vitvi13g01904","Vitvi13g01904",2.10701616523959,1.06106318149824,2.82652859977384,-2.08803594405727,0.567311482150488,5.20108149243932,"1.39898263318283e-06      .","5 x 12","13 ",""
"Vitvi14g02476",7,"Vitvi14g02476","Vitvi14g02476",1.23608820872429,0.954194809235559,2.80309868278175,-1.23608820872429,0.735860439692471,8.20462536488934,"1.57277524337474e-11      .","1 x 12","14 ",""
"Vitvi18g02398",8,"Vitvi18g02398","Vitvi18g02398",2.04192446920804,1.44788077799072,2.63030365290532,-2.04192446920804,0.648031440755578,6.42390076464176,"1.44111760302934e-08      .","1 x 15","18 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01601",9,"Vitvi06g01601","Vitvi06g01601",0.79216778606727,0.796512149757272,2.58050069844314,-0.789919838257638,0.607515021557597,5.77438064361741,"1.67911254567166e-07      .","1 x 11","6 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi13g01623",10,"Vitvi13g01623","Vitvi13g01623",1.63417903080556,0.850578985599772,2.50624475294615,-1.58458229552087,0.671135634501748,6.83492050423593,"2.99569546946543e-09      .","4 x 12","13 ","Binding to ADP, adenosine 5'-diphosphate."
"Vitvi05g00342",11,"Vitvi05g00342","Vitvi05g00342",1.29459736908133,1.02113786446196,2.44130848947014,-1.27561714789901,0.669363020505259,6.80217869441818,"3.39599881549191e-09      .","1 x 14","5 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi06g01462",12,"Vitvi06g01462","Vitvi06g01462",0.874331505254712,0.928850454269133,2.39473402914308,-0.874331505254712,0.528345014142641,4.69820674652937,"8.50021458032035e-06      .","1 x 15","6 ","The directed movement of malate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"Vitvi16g01642",13,"Vitvi16g01642","",1.51610101483008,0.832633168780638,2.37127868064551,-1.39957429952236,0.637027803159696,6.23923161106099,"2.90869909269631e-08      .","4 x 11"," ",""
"Vitvi02g00719",14,"Vitvi02g00719","Vitvi02g00719",1.96011225372552,0.853580870288166,2.36486744502487,-1.61812787456516,0.660328541313364,6.63851517067723,"6.35268360138497e-09      .","5 x 12","2 ","Binding to a protein."
"Vitvi17g00175",15,"Vitvi17g00175","Vitvi17g00175",1.32396038264774,1.10123086800768,2.35280231392651,-1.32396038264774,0.550356384812283,4.97658527816144,"3.154205355127e-06      .","1 x 14","17 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g00271",16,"Vitvi19g00271","Vitvi19g00271",1.15804042303782,1.06697846421065,2.3500450537564,-1.15804042303782,0.873534298764957,13.5487798929119,"0      .","1 x 11","19 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi08g00107",17,"Vitvi08g00107","Vitvi08g00107",1.16832917764655,0.812676587699464,2.34755405110066,-1.16832917764655,0.67714967124341,6.94761225569273,"1.94494231831044e-09      .","1 x 15","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g01703",18,"Vitvi03g01703","Vitvi03g01703",1.41346781028435,1.10833823252482,2.34442244809535,-1.39647200519674,0.802187891195501,10.143481930197,"1.11022302462516e-14      .","1 x 13","3 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi19g00565",19,"Vitvi19g00565","Vitvi19g00565",1.61048155551786,0.953607742040495,2.24760742027231,-1.61048155551786,0.865241545099818,13.0295447126954,"0      .","2 x 11","19 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi04g02075",20,"Vitvi04g02075","Vitvi04g02075",1.95160932542893,0.860597456855874,2.22677600453888,-1.68162480830473,0.718098257390003,7.79019666626051,"7.67134133994318e-11      .","1 x 15","4 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi05g00108",21,"Vitvi05g00108","Vitvi05g00108",3.30824697895561,1.12212071328095,2.2232785376686,-2.81677002388784,0.924377913051524,18.294370774408,"0      .","1 x 13","5 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00857",22,"Vitvi05g00857","Vitvi05g00857",0.724732007605912,0.665221207139036,2.2069358967299,-0.72248405979628,0.600204686969939,5.66539496266982,"2.52295006886172e-07      .","4 x 13","5 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
