"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi04g01368",1,"Vitvi04g01368","Vitvi04g01368",4.00802085460891,2.07996992007007,4.32803183524543,-3.90491619242393,0.682984650270339,7.05940581036247,"1.26669308375682e-09      .","1 x 38","4 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi18g00087",2,"Vitvi18g00087","Vitvi18g00087",1.67652619244902,1.66882532595238,4.10786323031331,-1.67652619244902,0.726116633165796,7.97307621120454,"3.80896425511423e-11      .","1 x 40","18 ",""
"Vitvi16g00733",3,"Vitvi16g00733","Vitvi16g00733",1.73170520350797,1.88133825268981,3.92166438689437,-1.73170520350797,0.836247898535611,11.5136591988413,"1.11022302462516e-16      .","1 x 40","16 ","Binds to and stops, prevents or reduces the activity of an enzyme."
"Vitvi12g02353",4,"Vitvi12g02353","Vitvi12g02353",5.42795194123181,2.50945750273979,3.43162943311711,-5.18341111224704,0.798284230491906,10.0068153120369,"1.83186799063151e-14      .","1 x 40","12 ",""
"Vitvi19g00255",5,"Vitvi19g00255","Vitvi19g00255",3.64453912370692,1.29442837571499,3.41576548703831,-3.3845819428916,0.575980429404293,5.31957325795576,"9.06960193169937e-07      .","1 x 37","19 ",""
"Vitvi10g00647",6,"Vitvi10g00647","Vitvi10g00647",2.83876825932256,1.1157289608101,3.29205294231553,-2.39559918125147,0.765438717283358,8.98035213328419,"8.31112956234392e-13      .","1 x 38","10 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01469",7,"Vitvi14g01469","Vitvi14g01469",2.48699771267313,1.47054523136078,3.12889246411579,-2.41131206977182,0.449659201369037,3.80077446384592,"0.000176549179218943      .","1 x 40","14 ","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi18g00122",8,"Vitvi18g00122","Vitvi18g00122",0.658505381592314,0.858657249850071,3.08661663828498,-0.658505381592314,0.687580094912948,7.14922850457249,"8.97361629448312e-10      .","1 x 38","18 ","The process whose specific outcome is the progression of the root over time, from its formation to the mature structure. The root is the water- and mineral-absorbing part of a plant which is usually underground, does not bear leaves, tends to grow downwards and is typically derived from the radicle of the embryo."
"Vitvi05g00071",9,"Vitvi05g00071","Vitvi05g00071",4.73530027416049,1.52698954267322,3.0112770011935,-3.56681739738797,0.689901686294137,7.19522223593611,"7.52135020931632e-10      .","1 x 39","5 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi10g00649",10,"Vitvi10g00649","",1.93208578082737,0.9493795533294,2.87562122364499,-1.88248904554268,0.648839546509847,6.43772975394289,"1.36714516374425e-08      .","1 x 36"," ",""
"Vitvi18g00946",11,"Vitvi18g00946","Vitvi18g00946",0.764394896196225,0.894477253076712,2.77793123065712,-0.764394896196225,0.4985511972504,4.34208278666973,"2.92718357255417e-05      .","1 x 36","18 ","Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi05g01758",12,"Vitvi05g01758","",3.5850437626742,1.2387994404704,2.60237325889062,-3.16696618167634,0.63389293415853,6.18781735114412,"3.53504724381892e-08      .","1 x 38"," ",""
"Vitvi17g00237",13,"Vitvi17g00237","Vitvi17g00237",2.93059787851486,1.35022314189721,2.57542183443168,-2.93059787851486,0.526682447541157,4.67773496603936,"9.13567656946057e-06      .","2 x 40","17 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi06g01696",14,"Vitvi06g01696","Vitvi06g01696",6.14160344841272,0.896607529955958,2.56344857893742,-1.62432701145601,0.543709756554217,4.8910391402649,"4.28652179795819e-06      .","1 x 35","6 ","Binding to a metal ion."
"Vitvi17g00914",15,"Vitvi17g00914","",1.53675895105421,1.43396847853449,2.49439676783639,-1.53675895105421,0.867789819247571,13.1842529641761,"0      .","1 x 40"," ",""
"Vitvi06g01629",16,"Vitvi06g01629","Vitvi06g01629",1.58557607004079,0.72922399155631,2.4879555816348,-1.50989042713949,0.427743325679877,3.57272975481099,"0.000363435851308491      .","1 x 34","6 ",""
"Vitvi16g01161",17,"Vitvi16g01161","Vitvi16g01161",1.2402381536943,1.25816716268896,2.4285652564856,-1.2402381536943,0.673960494507099,6.88754030043848,"2.4486426219994e-09      .","2 x 40","16 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g00985",18,"Vitvi16g00985","Vitvi16g00985",2.29137198533496,1.92613284866769,2.40024100074802,-2.29137198533496,0.956580479288763,24.7780754584619,"0      .","1 x 40","16 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cold stimulus, a temperature stimulus below the optimal temperature for that organism."
"Vitvi05g01453",19,"Vitvi05g01453","Vitvi05g01453",1.53573222048412,1.36507366064439,2.39572119187184,-1.53573222048412,0.906136833328835,16.1735953929319,"0      .","1 x 40","5 ","Binding to a protein."
"Vitvi04g01564",20,"Vitvi04g01564","",5.0501702106451,1.62369916122061,2.3933031906685,-4.53005049568033,0.434824147899284,3.6455238590847,"0.000289339757798324      .","2 x 39"," ",""
"Vitvi09g00046",21,"Vitvi09g00046","Vitvi09g00046",0.887662168584159,0.726160869210191,2.39075654876447,-0.887662168584159,0.586661347307613,5.46927514764311,"5.22552687121092e-07      .","4 x 38","9 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi17g00116",22,"Vitvi17g00116","Vitvi17g00116",4.11855501026256,1.33323896658102,2.38581923159666,-2.66245049084123,0.791279342863862,9.7701870981673,"4.37427871702312e-14      .","1 x 39","17 ","Modulates the activity of a protein kinase, an enzyme which phosphorylates a protein."
"Vitvi11g01513",23,"Vitvi11g01513","Vitvi11g01513",0.738099476443164,0.880526612274914,2.37488666190123,-0.738099476443164,0.669526679423196,6.80519276285951,"3.35702032838725e-09      .","1 x 38","11 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g00164",24,"Vitvi07g00164","Vitvi07g00164",1.97528325308379,1.00116013709474,2.37448651420303,-1.79477859355638,0.800037646572775,10.0677619371391,"1.46549439250521e-14      .","1 x 40","7 ",""
"Vitvi09g00038",25,"Vitvi09g00038","Vitvi09g00038",2.34655637740657,1.01069835757224,2.34014096601044,-2.24345171522159,0.482073560410066,4.15414661275437,"5.52982768943222e-05      .","1 x 36","9 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi19g01966",26,"Vitvi19g01966","",2.54509337387495,1.42082787599393,2.28424753327589,-2.54509337387495,0.899458750183363,15.5393055325079,"0      .","1 x 40"," ",""
"Vitvi11g00477",27,"Vitvi11g00477","Vitvi11g00477",2.93433692514542,1.43973035484937,2.26560638291338,-2.90483176972459,0.774484560480669,9.24327639354822,"3.09974268475344e-13      .","1 x 40","11 ","Binding to a protein."
"Vitvi08g02170",28,"Vitvi08g02170","Vitvi08g02170",1.56596123783837,0.915028565995814,2.26393472907598,-1.55103062102337,0.35604474228646,2.87658458246598,"0.00282314830250696      .","1 x 35","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi12g02724",29,"Vitvi12g02724","Vitvi12g02724",2.58030406649622,1.74717075438258,2.25541372167006,-2.55877300087373,0.957706845470889,25.1281867024089,"0      .","1 x 40","12 ",""
"Vitvi02g00220",30,"Vitvi02g00220","",2.31791258274303,1.14090173902172,2.24622777724038,-1.99092661045953,0.819509189300238,10.796589297648,"1.11022302462516e-15      .","1 x 40"," ",""
"Vitvi04g01550",31,"Vitvi04g01550","Vitvi04g01550",3.90266675261475,0.960582117008728,2.20273176274322,-2.49855276040395,0.678171271230574,6.96700737245328,"1.80553261230898e-09      .","1 x 37","4 ","The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."
