"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi02g00274","Vitvi02g00274","27 x 26","Sangio_accfreeze_r1","Vitvi02g00274","The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae."
"Vitvi02g01173","Vitvi02g01173","26 x 24","CabFra_warm_r2","Vitvi02g01173","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi03g00848","Vitvi03g00848","32 x 22","Tocai_warm_r3","Vitvi03g00848","The import of proteins across the outer and inner mitochondrial membranes into the matrix. Unfolded proteins enter the mitochondrial matrix with a chaperone protein; the information required to target the precursor protein from the cytosol to the mitochondrial matrix is contained within its N-terminal matrix-targeting sequence. Translocation of precursors to the matrix occurs at the rare sites where the outer and inner membranes are close together."
"Vitvi04g00607","Vitvi04g00607","21 x 6","CabFra_freeze_r3","Vitvi04g00607","The import of proteins across the outer and inner mitochondrial membranes into the matrix. Unfolded proteins enter the mitochondrial matrix with a chaperone protein; the information required to target the precursor protein from the cytosol to the mitochondrial matrix is contained within its N-terminal matrix-targeting sequence. Translocation of precursors to the matrix occurs at the rare sites where the outer and inner membranes are close together."
"Vitvi04g01573","Vitvi04g01573","36 x 13","Sangio_freeze_r2","Vitvi04g01573","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi06g00466","Vitvi06g00466","26 x 26","Tocai_warm_r3","Vitvi06g00466","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"Vitvi06g00700","Vitvi06g00700","29 x 25","CabFra_warm_r2","Vitvi06g00700","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00328","Vitvi07g00328","14 x 14","Sangio_freeze_r3","Vitvi07g00328","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00603","Vitvi07g00603","5 x 40","Sangio_accfreeze_r1","Vitvi07g00603","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi07g00677","Vitvi07g00677","36 x 21","CabFra_warm_r3","Vitvi07g00677","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
