"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00122","Vitvi01g00122","17 x 3","Sangio_freeze_r1","Vitvi01g00122","The chemical reactions and pathways resulting in the breakdown of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."
"Vitvi01g00326","Vitvi01g00326","10 x 26","Riesl_freeze_r2","Vitvi01g00326","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi02g00128","Vitvi02g00128","9 x 8","Sangio_freeze_r3","Vitvi02g00128","The chemical reactions and pathways involving fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."
"Vitvi02g00554","Vitvi02g00554","1 x 35","CabFra_accfreeze_r2","Vitvi02g00554","A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism."
"Vitvi03g00388","Vitvi03g00388","40 x 40","CabFra_warm_r1","Vitvi03g00388","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi03g01605","Vitvi03g01605","8 x 8","CabFra_accfreeze_r2","Vitvi03g01605","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi04g00150","Vitvi04g00150","17 x 28","Tocai_accfreeze_r2","Vitvi04g00150","Binding to a metal ion."
"Vitvi10g01213","Vitvi10g01213","30 x 6","Riesl_freeze_r3","Vitvi10g01213","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi04g01381","Vitvi04g01381","10 x 13","CabFra_freeze_r3","Vitvi04g01381","The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."
"Vitvi05g00443","Vitvi05g00443","5 x 11","CabFra_freeze_r3","Vitvi05g00443","The component of the peroxisomal membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi05g00463","Vitvi05g00463","1 x 33","Tocai_accfreeze_r2","Vitvi05g00463","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi05g00966","Vitvi05g00966","6 x 11","Sangio_freeze_r1","Vitvi05g00966","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor)."
"Vitvi06g00205","Vitvi06g00205","7 x 25","Chard_freeze_r3","Vitvi06g00205","Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."
"Vitvi06g01161","Vitvi06g01161","38 x 1","Riesl_warm_r1","Vitvi06g01161","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"Vitvi06g01349","Vitvi06g01349","34 x 37","Tocai_freeze_r1","Vitvi06g01349","Binding to a metal ion."
"Vitvi07g00270","Vitvi07g00270","8 x 25","Sangio_accfreeze_r3","Vitvi07g00270","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g00369","Vitvi07g00369","10 x 9","CabFra_freeze_r3","Vitvi07g00369","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00445","Vitvi07g00445","40 x 17","CabFra_freeze_r1","Vitvi07g00445","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi07g00795","Vitvi07g00795","24 x 3","Tocai_freeze_r1","Vitvi07g00795","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor)."
"Vitvi08g00667","Vitvi08g00667","3 x 10","Sangio_freeze_r3","Vitvi08g00667","Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."
"Vitvi08g00915","Vitvi08g00915","25 x 23","CabFra_warm_r3","Vitvi08g00915","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01802","Vitvi08g01802","32 x 8","Chard_freeze_r2","Vitvi08g01802","Binding to a metal ion."
"Vitvi09g00338","Vitvi09g00338","9 x 30","Chard_acclim_r2","Vitvi09g00338","Binding to a metal ion."
"Vitvi09g01499","Vitvi09g01499","3 x 40","Tocai_accfreeze_r2","Vitvi09g01499","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi09g01500","Vitvi09g01500","12 x 28","Tocai_accfreeze_r3","Vitvi09g01500","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
