"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00119","Vitvi01g00119","30 x 7","Riesl_freeze_r2","Vitvi01g00119","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi01g00779","Vitvi01g00779","7 x 40","Tocai_accfreeze_r2","Vitvi01g00779","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi02g00131","Vitvi02g00131","31 x 13","Tocai_freeze_r2","Vitvi02g00131","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi02g00153","Vitvi02g00153","22 x 35","Riesl_acclim_r1","Vitvi02g00153","Binding to a metal ion."
"Vitvi02g00246","Vitvi02g00246","9 x 24","Sangio_accfreeze_r1","Vitvi02g00246","Binding to a metal ion."
"Vitvi02g00691","Vitvi02g00691","10 x 4","Sangio_freeze_r3","Vitvi02g00691","Binding to a metal ion."
"Vitvi03g00011","Vitvi03g00011","9 x 13","CabFra_freeze_r1","Vitvi03g00011","The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."
"Vitvi03g00042","Vitvi03g00042","6 x 33","Chard_acclim_r2","Vitvi03g00042","Binding to a metal ion."
"Vitvi04g00523","Vitvi04g00523","19 x 31","Tocai_acclim_r1","Vitvi04g00523","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi04g01110","Vitvi04g01110","29 x 38","CabFra_acclim_r1","Vitvi04g01110","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g01653","Vitvi04g01653","22 x 25","Tocai_acclim_r2","Vitvi04g01653","Binding to a protein."
"Vitvi05g00496","Vitvi05g00496","18 x 26","Riesl_warm_r1","Vitvi05g00496","Binding to a metal ion."
"Vitvi05g00925","Vitvi05g00925","8 x 32","Sangio_accfreeze_r1","Vitvi05g00925","Binding to a metal ion."
"Vitvi05g02135","Vitvi05g02135","15 x 33","Tocai_accfreeze_r2","Vitvi05g02135","Binding to a metal ion."
"Vitvi06g00054","Vitvi06g00054","19 x 17","Tocai_acclim_r2","Vitvi06g00054","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi06g00207","Vitvi06g00207","20 x 28","Sangio_warm_r3","Vitvi06g00207","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi06g00315","Vitvi06g00315","14 x 27","Tocai_accfreeze_r2","Vitvi06g00315","Binding to a zinc ion (Zn)."
"Vitvi06g01933","Vitvi06g01933","8 x 36","Sangio_acclim_r3","Vitvi06g01933","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi06g01934","Vitvi06g01934","3 x 35","Sangio_accfreeze_r1","Vitvi06g01934","Catalysis of the transfer of an acetyl group to an acceptor molecule."
"Vitvi07g00120","Vitvi07g00120","34 x 21","CabFra_warm_r1","Vitvi07g00120","A transcription coregulator activity that represses or decreases the transcription of specific gene sets via binding to a DNA-bound DNA-binding transcription factor, either on its own or as part of a complex. Corepressors often act by altering chromatin structure and modifications. For example, one class of transcription corepressors modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators."
"Vitvi07g02028","Vitvi07g02028","9 x 34","Riesl_accfreeze_r1","Vitvi07g02028","Binding to a metal ion."
"Vitvi08g01164","Vitvi08g01164","15 x 25","Riesl_freeze_r3","Vitvi08g01164","Catalysis of the transfer of an acetyl group to an acceptor molecule."
"Vitvi08g01571","Vitvi08g01571","12 x 27","Sangio_accfreeze_r1","Vitvi08g01571","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi08g01824","Vitvi08g01824","38 x 17","CabFra_warm_r1","Vitvi08g01824","Binding to a metal ion."
"Vitvi10g00122","Vitvi10g00122","35 x 27","CabFra_warm_r1","Vitvi10g00122","Binding to a metal ion."
"Vitvi10g01894","Vitvi10g01894","40 x 24","Tocai_warm_r3","Vitvi10g01894","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism."
