"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi01g00404","Vitvi01g00404","11 x 25","Tocai_accfreeze_r3","Vitvi01g00404","Binding to a metal ion."
"Vitvi01g00712","Vitvi01g00712","17 x 25","Riesl_freeze_r3","Vitvi01g00712","Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."
"Vitvi01g01800","Vitvi01g01800","35 x 17","Tocai_warm_r3","Vitvi01g01800","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi02g00087","Vitvi02g00087","40 x 17","CabFra_warm_r3","Vitvi02g00087","Enables the transfer of protons from one side of a membrane to the other according to the reaction: ATP + H2O + H+(in) = ADP + phosphate + H+(out), by a rotational mechanism."
"Vitvi02g00327","Vitvi02g00327","35 x 40","Riesl_accfreeze_r1","Vitvi02g00327","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi02g00340","Vitvi02g00340","40 x 29","CabFra_warm_r2","Vitvi02g00340","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi02g00747","Vitvi02g00747","15 x 21","Tocai_freeze_r2","Vitvi02g00747","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi03g00022","Vitvi03g00022","13 x 35","Sangio_acclim_r1","Vitvi03g00022","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi03g00173","Vitvi03g00173","11 x 33","Tocai_accfreeze_r1","Vitvi03g00173","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi03g00348","Vitvi03g00348","21 x 23","Tocai_warm_r2","Vitvi03g00348","Binding to GTP, guanosine triphosphate."
"Vitvi03g00721","Vitvi03g00721","40 x 35","CabFra_warm_r3","Vitvi03g00721","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
