"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi05g00640",1,"Vitvi05g00640","Vitvi05g00640",1.05514102374726,0.896022626598735,3.37999332184064,-1.03360995812476,0.617457220033109,5.92635816419631,"9.49148418749601e-08      .","11 x 2","5 ","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi09g00258",2,"Vitvi09g00258","Vitvi09g00258",1.2056212629443,1.0396785977479,3.18294219485488,-1.2056212629443,0.539607412258924,4.83889475516146,"5.1632169697502e-06      .","17 x 1","9 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi18g00993",3,"Vitvi18g00993","Vitvi18g00993",1.0819472785308,0.958825633672596,3.16281546185147,-1.0819472785308,0.636771663445647,6.23501132969952,"2.95566269237213e-08      .","12 x 1","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00285",4,"Vitvi11g00285","Vitvi11g00285",1.96609502091014,1.15214831767566,3.08638947554931,-1.63910904862663,0.711475578166674,7.64400182710965,"1.34357414083297e-10      .","11 x 1","11 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g00370",5,"Vitvi16g00370","Vitvi16g00370",1.63831722182002,1.03218449188459,3.05329576426296,-1.56263157891871,0.475790115187841,4.08402076295955,"6.98886957530842e-05      .","12 x 1","16 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00028",6,"Vitvi09g00028","Vitvi09g00028",0.764977549608467,0.796762288810443,3.03786080510072,-0.764977549608467,0.533116587967053,4.75737964781132,"6.89677657828014e-06      .","10 x 4","9 ","Binding to a nucleic acid."
"Vitvi18g02685",7,"Vitvi18g02685","Vitvi18g02685",2.23509689189741,1.2029844955459,3.03675497365443,-2.23509689189741,0.726571021393043,7.98364112206787,"3.65811825275841e-11      .","11 x 1","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi18g02684",8,"Vitvi18g02684","Vitvi18g02684",2.89271684358798,1.32546193134314,2.88161037822741,-2.89271684358798,0.730972007721049,8.08712984910261,"2.46297426897968e-11      .","11 x 1","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi06g00526",9,"Vitvi06g00526","",2.2035853019588,1.02521982391426,2.8670014375335,-2.1820542363363,0.518042880352763,4.57253372677944,"1.3207722747266e-05      .","14 x 1"," ",""
"Vitvi17g00973",10,"Vitvi17g00973","Vitvi17g00973",0.850944447873499,1.08177967077163,2.66012909473209,-0.850944447873499,0.737753826850936,8.25087850754043,"1.31845645512385e-11      .","10 x 1","17 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."
